#name: raw data
#device: UN-0000.00.00
#eegchannels: 8
#triggerchannels: 6
#samplingrate: 250
Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,trigger,id,target,nontarget,trial,islast
99793.340,99792.280,99792.310,99792.040,99790.180,99786.450,99786.450,99787.130,0.000,0.000,0.000,0.000,0.000,0.000
99990.770,99990.330,99990.900,99990.190,99990.300,99990.600,99990.890,99990.970,0.000,0.000,0.000,0.000,0.000,0.000
100188.300,100189.200,100188.800,100189.200,100190.100,100194.500,100193.600,100194.000,0.000,0.000,0.000,0.000,0.000,0.000
100066.500,100069.100,100069.300,100069.100,100071.400,100078.700,100078.200,100079.100,0.000,0.000,0.000,0.000,0.000,0.000
99840.280,99843.490,99843.910,99844.110,99846.840,99857.660,99856.970,99857.380,0.000,0.000,0.000,0.000,0.000,0.000
99878.680,99882.990,99883.050,99882.880,99887.050,99899.720,99899.700,99900.070,0.000,0.000,0.000,0.000,0.000,0.000
100094.900,100099.800,100100.100,100099.800,100104.200,100118.900,100118.600,100119.300,0.000,0.000,0.000,0.000,0.000,0.000
100132.800,100137.500,100137.200,100137.400,100142.200,100157.300,100157.200,100157.100,0.000,0.000,0.000,0.000,0.000,0.000
99968.380,99973.950,99973.770,99973.110,99978.890,99992.720,99993.500,99992.850,0.000,0.000,0.000,0.000,0.000,0.000
99892.620,99897.390,99896.970,99897.490,99901.650,99915.570,99914.950,99914.950,0.000,0.000,0.000,0.000,0.000,0.000
99987.470,99991.150,99991.170,99991.840,99995.550,100006.900,100007.200,100007.200,0.000,0.000,0.000,0.000,0.000,0.000
100054.700,100058.400,100058.600,100058.200,100060.900,100069.900,100069.500,100070.100,0.000,0.000,0.000,0.000,0.000,0.000
100012.700,100013.700,100014.500,100013.800,100015.800,100021.000,100021.500,100021.200,0.000,0.000,0.000,0.000,0.000,0.000
99982.200,99982.760,99983.160,99982.460,99983.010,99985.020,99985.080,99984.730,0.000,0.000,0.000,0.000,0.000,0.000
99998.780,99997.860,99997.860,99997.840,99997.330,99995.670,99995.720,99995.960,0.000,0.000,0.000,0.000,0.000,0.000
99969.240,99967.260,99966.460,99966.590,99964.660,99959.320,99959.830,99959.060,0.000,0.000,0.000,0.000,0.000,0.000
99925.990,99922.990,99923.320,99922.790,99920.410,99910.660,99911.480,99911.030,0.000,0.000,0.000,0.000,0.000,0.000
99993.700,99989.130,99989.450,99989.370,99985.910,99974.390,99974.440,99974.430,0.000,0.000,0.000,0.000,0.000,0.000
100088.300,100084.300,100083.600,100083.700,100079.300,100065.400,100065.900,100065.900,0.000,0.000,0.000,0.000,0.000,0.000
100012.600,100007.200,100007.200,100007.500,100002.100,99987.690,99987.530,99987.700,0.000,0.000,0.000,0.000,0.000,0.000
99848.890,99844.060,99843.720,99843.700,99838.520,99824.130,99823.240,99823.490,0.000,0.000,0.000,0.000,0.000,0.000
99885.610,99881.310,99880.940,99880.780,99875.920,99861.780,99861.640,99861.900,0.000,0.000,0.000,0.000,0.000,0.000
100101.600,100097.600,100098.100,100097.400,100093.100,100080.800,100081.000,100081.000,0.000,0.000,0.000,0.000,0.000,0.000
100141.100,100137.100,100137.400,100137.400,100134.100,100123.300,100123.400,100123.400,0.000,0.000,0.000,0.000,0.000,0.000
99914.670,99912.420,99911.930,99912.160,99909.130,99901.970,99902.150,99902.250,0.000,0.000,0.000,0.000,0.000,0.000
99793.450,99792.220,99791.480,99792.130,99790.900,99786.840,99786.920,99786.910,0.000,0.000,0.000,0.000,0.000,0.000
99990.210,99990.950,99990.460,99990.700,99990.610,99990.070,99990.310,99990.380,0.000,0.000,0.000,0.000,0.000,0.000
100187.800,100188.700,100189.300,100188.700,100190.200,100194.000,100194.200,100194.600,0.000,0.000,0.000,0.000,0.000,0.000
100066.400,100069.500,100068.900,100068.600,100071.700,100078.500,100078.400,100079.100,0.000,0.000,0.000,0.000,0.000,0.000
99840.840,99843.590,99843.550,99843.450,99846.970,99857.730,99857.730,99857.480,0.000,0.000,0.000,0.000,0.000,0.000
99879.270,99882.870,99883.170,99883.520,99887.730,99900.260,99900.340,99900.310,0.000,0.000,0.000,0.000,0.000,0.000
100095.300,100099.500,100099.700,100099.400,100104.700,100118.600,100118.500,100118.900,0.000,0.000,0.000,0.000,0.000,0.000
100132.200,100137.100,100137.400,100137.700,100142.000,100157.300,100157.700,100157.700,0.000,0.000,0.000,0.000,0.000,0.000
99968.860,99973.520,99973.730,99973.300,99978.730,99992.790,99992.770,99993.290,0.000,0.000,0.000,0.000,0.000,0.000
99892.360,99896.700,99896.890,99896.740,99902.060,99915.450,99914.850,99915.340,0.000,0.000,0.000,0.000,0.000,0.000
99987.230,99991.500,99991.320,99991.510,99994.780,100006.500,100006.700,100007.000,0.000,0.000,0.000,0.000,0.000,0.000
100054.900,100058.400,100058.500,100057.700,100060.900,100070.300,100069.800,100069.700,0.000,0.000,0.000,0.000,0.000,0.000
100012.100,100014.200,100013.700,100013.900,100016.400,100021.400,100021.900,100021.500,0.000,0.000,0.000,0.000,0.000,0.000
99982.570,99982.890,99982.960,99982.660,99983.810,99984.720,99985.250,99985.270,0.000,0.000,0.000,0.000,0.000,0.000
99998.470,99998.630,99998.440,99998.280,99997.180,99995.480,99996.130,99995.840,0.000,0.000,0.000,0.000,0.000,0.000
99968.330,99967.370,99966.480,99967.380,99964.800,99960.050,99959.350,99959.380,0.000,0.000,0.000,0.000,0.000,0.000
99926.000,99923.320,99923.160,99922.720,99920.110,99911.460,99911.300,99911.350,0.000,0.000,0.000,0.000,0.000,0.000
99993.640,99990.020,99989.740,99989.470,99985.690,99974.690,99974.480,99973.900,0.000,0.000,0.000,0.000,0.000,0.000
100088.200,100083.700,100083.400,100083.900,100079.200,100066.200,100065.600,100065.500,0.000,0.000,0.000,0.000,0.000,0.000
100012.600,100007.500,100007.200,100007.000,100002.500,99988.310,99987.640,99987.340,0.000,0.000,0.000,0.000,0.000,0.000
99848.500,99843.550,99843.910,99843.170,99838.380,99823.380,99824.070,99823.380,0.000,0.000,0.000,0.000,0.000,0.000
99885.570,99881.560,99881.450,99880.730,99876.430,99862.090,99861.730,99861.690,0.000,0.000,0.000,0.000,0.000,0.000
100101.700,100098.200,100098.000,100098.200,100094.000,100081.200,100080.400,100081.100,0.000,0.000,0.000,0.000,0.000,0.000
100140.700,100137.300,100137.300,100136.800,100133.900,100123.700,100123.300,100123.700,0.000,0.000,0.000,0.000,0.000,0.000
99914.460,99912.080,99912.420,99912.450,99909.240,99902.540,99902.770,99901.890,0.000,0.000,0.000,0.000,0.000,0.000
99793.020,99792.200,99791.670,99791.730,99790.250,99786.630,99787.020,99786.680,0.000,0.000,0.000,0.000,0.000,0.000
99990.410,99990.180,99990.870,99990.550,99990.320,99990.430,99990.090,99990.600,0.000,0.000,0.000,0.000,0.000,0.000
100187.800,100188.700,100189.100,100189.300,100190.600,100194.400,100194.300,100194.200,0.000,0.000,0.000,0.000,0.000,0.000
100066.800,100068.700,100069.100,100069.500,100071.500,100078.300,100079.100,100078.600,0.000,0.000,0.000,0.000,0.000,0.000
99840.770,99843.870,99843.730,99843.340,99847.170,99857.590,99857.530,99857.290,0.000,0.000,0.000,0.000,0.000,0.000
99879.420,99882.940,99883.380,99883.070,99887.650,99900.300,99899.930,99899.730,0.000,0.000,0.000,0.000,0.000,0.000
100095.100,100099.700,100099.900,100099.500,100104.400,100118.700,100118.800,100119.000,0.000,0.000,0.000,0.000,0.000,0.000
100132.100,100137.600,100137.600,100137.900,100142.600,100157.500,100157.600,100157.100,0.000,0.000,0.000,0.000,0.000,0.000
99968.400,99973.440,99973.660,99973.750,99978.900,99992.690,99992.790,99993.470,0.000,0.000,0.000,0.000,0.000,0.000
99892.600,99896.770,99897.340,99897.050,99901.270,99915.010,99915.550,99915.650,0.000,0.000,0.000,0.000,0.000,0.000
99987.810,99991.250,99991.300,99991.050,99995.320,100007.100,100006.500,100007.000,0.000,0.000,0.000,0.000,0.000,0.000
100054.900,100058.500,100058.500,100058.400,100061.500,100069.900,100070.000,100069.600,0.000,0.000,0.000,0.000,0.000,0.000
100012.200,100014.000,100013.700,100013.900,100015.500,100021.600,100021.100,100021.400,0.000,0.000,0.000,0.000,0.000,0.000
99981.820,99982.970,99982.800,99982.270,99983.370,99985.650,99985.160,99985.580,0.000,0.000,0.000,0.000,0.000,0.000
99999.300,99998.580,99998.010,99998.150,99997.450,99995.900,99995.990,99995.770,0.000,0.000,0.000,0.000,0.000,0.000
99968.430,99967.400,99966.910,99966.500,99964.690,99959.410,99959.930,99959.980,0.000,0.000,0.000,0.000,0.000,0.000
99925.880,99922.870,99923.370,99923.130,99919.660,99911.160,99911.490,99910.790,0.000,0.000,0.000,0.000,0.000,0.000
99993.130,99990.020,99990.040,99989.930,99985.460,99973.880,99973.830,99973.990,0.000,0.000,0.000,0.000,0.000,0.000
100088.300,100083.400,100084.300,100083.500,100079.200,100065.500,100066.300,100066.100,0.000,0.000,0.000,0.000,0.000,0.000
100012.600,100007.600,100007.100,100007.100,100002.200,99987.450,99987.730,99988.210,0.000,0.000,0.000,0.000,0.000,0.000
99848.990,99843.790,99843.650,99843.180,99839.100,99823.880,99823.830,99823.520,0.000,0.000,0.000,0.000,0.000,0.000
99886.320,99880.700,99880.820,99881.000,99876.560,99862.490,99861.890,99862.590,0.000,0.000,0.000,0.000,0.000,0.000
100102.400,100097.500,100098.000,100097.400,100093.600,100081.100,100081.000,100080.700,0.000,0.000,0.000,0.000,0.000,0.000
100140.600,100136.800,100136.800,100137.300,100133.700,100123.800,100124.000,100123.100,0.000,0.000,0.000,0.000,0.000,0.000
99914.370,99911.500,99912.390,99911.980,99909.690,99901.880,99902.140,99902.520,0.000,0.000,0.000,0.000,0.000,0.000
99792.970,99791.860,99791.560,99791.660,99790.190,99787.010,99786.560,99787.210,0.000,0.000,0.000,0.000,0.000,0.000
99990.330,99990.180,99990.270,99990.960,99990.480,99990.350,99990.410,99990.160,0.000,0.000,0.000,0.000,0.000,0.000
100187.500,100188.900,100189.200,100189.500,100190.600,100193.700,100193.600,100193.800,0.000,0.000,0.000,0.000,0.000,0.000
100066.200,100068.700,100069.400,100069.200,100071.900,100078.900,100078.500,100079.000,0.000,0.000,0.000,0.000,0.000,0.000
99840.720,99844.210,99843.950,99844.230,99847.200,99857.190,99857.150,99857.800,0.000,0.000,0.000,0.000,0.000,0.000
99879.390,99882.890,99882.950,99882.840,99887.360,99899.610,99900.130,99899.720,0.000,0.000,0.000,0.000,0.000,0.000
100095.200,100100.100,100099.800,100099.700,100104.600,100118.800,100119.400,100118.700,0.000,0.000,0.000,0.000,0.000,0.000
100132.400,100137.900,100137.100,100137.800,100142.600,100157.400,100157.700,100157.400,0.000,0.000,0.000,0.000,0.000,0.000
99968.950,99973.520,99973.100,99973.560,99978.600,99993.110,99993.310,99993.580,0.000,0.000,0.000,0.000,0.000,0.000
99892.160,99897.360,99897.580,99897.130,99901.980,99915.600,99915.490,99914.770,0.000,0.000,0.000,0.000,0.000,0.000
99987.650,99991.620,99990.910,99991.080,99995.120,100007.300,100006.600,100006.700,0.000,0.000,0.000,0.000,0.000,0.000
100055.600,100058.000,100058.100,100058.100,100060.500,100069.600,100069.500,100069.700,0.000,0.000,0.000,0.000,0.000,0.000
100012.100,100014.300,100013.900,100014.500,100016.400,100021.000,100021.400,100021.100,0.000,0.000,0.000,0.000,0.000,0.000
99981.700,99982.690,99982.500,99982.920,99983.300,99985.180,99985.130,99985.290,0.000,0.000,0.000,0.000,0.000,0.000
99998.630,99997.970,99998.090,99997.800,99997.680,99995.960,99995.480,99996.140,0.000,0.000,0.000,0.000,0.000,0.000
99968.420,99967.050,99966.980,99966.660,99965.500,99959.160,99959.950,99959.840,0.000,0.000,0.000,0.000,0.000,0.000
99925.980,99922.980,99922.590,99922.560,99920.020,99911.470,99910.740,99911.240,0.000,0.000,0.000,0.000,0.000,0.000
99993.220,99989.940,99989.190,99990.010,99985.950,99974.310,99974.680,99974.200,0.000,0.000,0.000,0.000,0.000,0.000
100088.900,100084.300,100083.700,100084.200,100079.900,100065.400,100066.200,100065.900,0.000,0.000,0.000,0.000,0.000,0.000
100012.400,100007.400,100007.800,100007.300,100002.500,99987.570,99987.600,99987.340,0.000,0.000,0.000,0.000,0.000,0.000
99848.700,99843.630,99843.200,99844.020,99838.410,99823.420,99823.170,99823.550,0.000,0.000,0.000,0.000,0.000,0.000
99885.470,99881.330,99881.390,99881.320,99876.480,99861.900,99861.770,99862.160,0.000,0.000,0.000,0.000,0.000,0.000
100102.200,100097.400,100097.600,100098.300,100093.900,100080.500,100081.200,100081.000,0.000,0.000,0.000,0.000,0.000,0.000
100140.900,100137.300,100137.400,100136.800,100133.300,100123.800,100123.200,100123.100,0.000,0.000,0.000,0.000,0.000,0.000
99914.410,99911.520,99911.760,99911.640,99909.570,99901.900,99902.030,99902.550,0.000,0.000,0.000,0.000,0.000,0.000
99793.520,99792.290,99792.120,99791.660,99790.460,99786.580,99786.440,99786.600,0.000,0.000,0.000,0.000,0.000,0.000
99990.320,99990.250,99990.690,99990.390,99990.000,99990.300,99990.230,99990.550,0.000,0.000,0.000,0.000,0.000,0.000
100188.100,100189.200,100188.800,100189.400,100190.500,100194.500,100194.000,100193.900,0.000,0.000,0.000,0.000,0.000,0.000
100066.700,100069.300,100068.700,100069.100,100071.900,100079.100,100078.200,100078.800,0.000,0.000,0.000,0.000,0.000,0.000
99840.700,99843.780,99843.340,99844.120,99846.980,99857.430,99857.140,99857.460,0.000,0.000,0.000,0.000,0.000,0.000
99878.950,99883.130,99883.460,99883.460,99886.980,99900.320,99899.590,99899.830,0.000,0.000,0.000,0.000,0.000,0.000
100095.400,100100.100,100099.800,100100.300,100105.000,100118.800,100118.500,100119.400,0.000,0.000,0.000,0.000,0.000,0.000
100132.400,100137.300,100137.600,100137.500,100141.900,100157.400,100157.100,100157.200,0.000,0.000,0.000,0.000,0.000,0.000
99968.340,99973.140,99973.560,99973.520,99978.160,99993.050,99992.940,99992.920,0.000,0.000,0.000,0.000,0.000,0.000
99892.460,99897.320,99896.910,99896.800,99901.310,99915.330,99914.970,99915.540,0.000,0.000,0.000,0.000,0.000,0.000
99987.780,99991.780,99991.630,99991.140,99995.260,100006.400,100007.000,100006.700,0.000,0.000,0.000,0.000,0.000,0.000
100055.100,100057.700,100057.900,100058.500,100061.300,100070.000,100069.800,100070.300,0.000,0.000,0.000,0.000,0.000,0.000
100012.000,100014.000,100014.100,100014.500,100015.600,100021.500,100021.000,100021.400,0.000,0.000,0.000,0.000,0.000,0.000
99982.050,99982.410,99982.800,99982.370,99982.990,99985.640,99985.520,99985.640,0.000,0.000,0.000,0.000,0.000,0.000
99998.600,99998.720,99998.640,99997.940,99997.930,99996.240,99996.110,99995.440,0.000,0.000,0.000,0.000,0.000,0.000
99968.670,99966.550,99966.490,99966.540,99964.660,99959.460,99959.560,99959.830,0.000,0.000,0.000,0.000,0.000,0.000
99925.580,99922.710,99923.350,99923.150,99919.530,99910.940,99911.260,99910.870,0.000,0.000,0.000,0.000,0.000,0.000
99993.840,99989.420,99989.890,99989.430,99985.740,99974.250,99973.950,99974.190,0.000,0.000,0.000,0.000,0.000,0.000
100088.200,100083.800,100084.100,100084.200,100079.600,100065.600,100065.500,100065.600,0.000,0.000,0.000,0.000,0.000,0.000
100012.500,100007.400,100007.500,100007.100,100002.500,99988.230,99987.680,99987.410,0.000,0.000,0.000,0.000,0.000,0.000
99848.800,99843.940,99844.040,99843.970,99839.110,99823.210,99824.020,99824.040,0.000,0.000,0.000,0.000,0.000,0.000
99885.700,99881.250,99880.900,99881.080,99876.050,99862.120,99862.280,99862.470,0.000,0.000,0.000,0.000,0.000,0.000
100102.400,100097.900,100098.100,100098.000,100093.800,100081.100,100080.400,100081.300,0.000,0.000,0.000,0.000,0.000,0.000
100140.300,100137.400,100136.900,100137.400,100134.000,100123.600,100123.800,100124.000,0.000,0.000,0.000,0.000,0.000,0.000
99914.820,99912.160,99912.070,99912.120,99909.670,99902.230,99902.320,99902.050,0.000,0.000,0.000,0.000,0.000,0.000
99793.120,99792.150,99791.880,99791.500,99790.170,99787.160,99786.480,99786.480,0.000,0.000,0.000,0.000,0.000,0.000
99990.730,99990.700,99990.220,99990.870,99990.090,99990.660,99990.360,99990.020,0.000,0.000,0.000,0.000,0.000,0.000
100188.200,100188.600,100189.400,100189.000,100190.800,100193.800,100193.800,100194.400,0.000,0.000,0.000,0.000,0.000,0.000
100067.000,100068.900,100069.000,100069.000,100071.900,100078.200,100078.400,100078.600,0.000,0.000,0.000,0.000,0.000,0.000
99839.930,99843.860,99843.450,99844.200,99846.850,99857.830,99857.810,99857.270,0.000,0.000,0.000,0.000,0.000,0.000
99879.040,99882.740,99883.630,99882.730,99887.210,99900.480,99900.450,99899.870,0.000,0.000,0.000,0.000,0.000,0.000
100095.000,100100.000,100100.200,100100.000,100104.800,100118.600,100118.700,100118.700,0.000,0.000,0.000,0.000,0.000,0.000
100132.500,100137.600,100137.200,100137.600,100142.100,100157.500,100157.000,100157.600,0.000,0.000,0.000,0.000,0.000,0.000
99968.580,99973.780,99973.800,99973.520,99978.410,99993.100,99993.530,99993.620,0.000,0.000,0.000,0.000,0.000,0.000
99892.250,99897.070,99897.370,99897.480,99901.410,99914.840,99915.200,99915.670,0.000,0.000,0.000,0.000,0.000,0.000
99987.480,99991.090,99991.020,99991.200,99994.910,100006.900,100007.100,100007.200,0.000,0.000,0.000,0.000,0.000,0.000
100054.900,100058.500,100057.900,100058.000,100061.100,100069.500,100069.400,100070.300,0.000,0.000,0.000,0.000,0.000,0.000
100012.600,100013.800,100014.200,100014.100,100015.500,100021.300,100021.800,100021.900,0.000,0.000,0.000,0.000,0.000,0.000
99982.300,99983.100,99982.660,99982.380,99983.260,99985.160,99984.760,99985.230,0.000,0.000,0.000,0.000,0.000,0.000
99998.660,99998.110,99998.090,99997.860,99997.650,99996.160,99995.830,99996.120,0.000,0.000,0.000,0.000,0.000,0.000
99969.170,99967.280,99966.620,99967.020,99964.700,99959.480,99959.410,99959.090,0.000,0.000,0.000,0.000,0.000,0.000
99925.740,99923.200,99922.410,99922.440,99920.010,99911.590,99911.480,99910.700,0.000,0.000,0.000,0.000,0.000,0.000
99993.360,99989.340,99989.710,99989.400,99985.450,99974.370,99974.190,99974.550,0.000,0.000,0.000,0.000,0.000,0.000
100088.700,100084.200,100083.600,100083.700,100079.700,100066.300,100065.800,100066.300,0.000,0.000,0.000,0.000,0.000,0.000
100012.600,100007.700,100007.600,100007.200,100002.300,99987.550,99988.120,99987.630,0.000,0.000,0.000,0.000,0.000,0.000
99848.650,99843.520,99843.890,99843.740,99838.560,99823.160,99824.130,99823.450,0.000,0.000,0.000,0.000,0.000,0.000
99885.870,99880.880,99881.300,99880.880,99876.140,99861.860,99862.250,99861.850,0.000,0.000,0.000,0.000,0.000,0.000
100101.900,100097.700,100098.100,100097.600,100093.300,100080.500,100080.600,100080.800,0.000,0.000,0.000,0.000,0.000,0.000
100140.500,100136.800,100137.100,100137.500,100133.600,100123.600,100123.900,100123.200,0.000,0.000,0.000,0.000,0.000,0.000
99914.300,99911.760,99912.190,99912.230,99909.940,99902.680,99902.230,99902.650,0.000,0.000,0.000,0.000,0.000,0.000
99793.420,99792.270,99792.160,99791.940,99790.430,99786.600,99787.110,99786.820,0.000,0.000,0.000,0.000,0.000,0.000
99990.100,99990.400,99990.880,99990.840,99990.460,99990.470,99990.090,99990.480,0.000,0.000,0.000,0.000,0.000,0.000
100187.600,100189.000,100188.900,100189.100,100190.500,100193.800,100194.600,100194.500,0.000,0.000,0.000,0.000,0.000,0.000
100066.500,100069.000,100069.400,100069.500,100071.500,100079.100,100078.500,100078.700,0.000,0.000,0.000,0.000,0.000,0.000
99840.780,99844.200,99843.770,99843.580,99846.950,99857.590,99857.050,99857.070,0.000,0.000,0.000,0.000,0.000,0.000
99878.760,99883.600,99883.380,99883.590,99887.600,99899.600,99900.280,99900.540,0.000,0.000,0.000,0.000,0.000,0.000
100094.800,100099.600,100099.900,100099.900,100104.700,100119.400,100118.600,100119.000,0.000,0.000,0.000,0.000,0.000,0.000
100132.800,100137.800,100137.100,100137.700,100142.300,100157.600,100157.800,100157.100,0.000,0.000,0.000,0.000,0.000,0.000
99968.160,99973.380,99973.930,99973.560,99978.900,99993.450,99992.890,99993.240,0.000,0.000,0.000,0.000,0.000,0.000
99892.350,99896.800,99896.760,99897.380,99901.630,99914.810,99914.930,99915.080,0.000,0.000,0.000,0.000,0.000,0.000
99987.840,99991.760,99991.660,99991.160,99995.050,100007.100,100007.300,100007.300,0.000,0.000,0.000,0.000,0.000,0.000
100055.400,100058.500,100058.000,100058.000,100061.000,100069.600,100070.100,100069.900,0.000,0.000,0.000,0.000,0.000,0.000
100011.700,100014.000,100014.400,100013.900,100015.500,100021.100,100020.900,100021.400,0.000,0.000,0.000,0.000,0.000,0.000
99981.610,99983.200,99982.480,99982.570,99983.660,99985.120,99984.860,99985.520,0.000,0.000,0.000,0.000,0.000,0.000
99999.090,99998.630,99997.800,99998.300,99998.150,99995.910,99996.200,99995.500,0.000,0.000,0.000,0.000,0.000,0.000
99968.640,99967.360,99967.180,99966.510,99964.950,99959.900,99959.190,99960.020,0.000,0.000,0.000,0.000,0.000,0.000
99925.790,99923.010,99923.160,99922.440,99919.700,99911.530,99910.880,99911.270,0.000,0.000,0.000,0.000,0.000,0.000
99993.840,99989.450,99989.370,99989.440,99985.820,99974.310,99973.840,99974.080,0.000,0.000,0.000,0.000,0.000,0.000
100088.600,100084.000,100084.100,100084.000,100079.100,100065.500,100065.800,100065.700,0.000,0.000,0.000,0.000,0.000,0.000
100012.400,100007.600,100007.900,100007.200,100002.500,99988.240,99987.400,99987.520,0.000,0.000,0.000,0.000,0.000,0.000
99848.970,99843.420,99844.030,99843.340,99838.770,99823.270,99823.730,99823.940,0.000,0.000,0.000,0.000,0.000,0.000
99885.980,99881.010,99881.270,99881.270,99876.250,99862.200,99862.260,99862.380,0.000,0.000,0.000,0.000,0.000,0.000
100102.300,100097.700,100097.700,100098.100,100093.200,100081.000,100081.100,100080.600,0.000,0.000,0.000,0.000,0.000,0.000
100140.200,100137.100,100137.200,100137.300,100134.200,100123.100,100123.300,100124.000,0.000,0.000,0.000,0.000,0.000,0.000
99914.130,99911.520,99911.910,99911.710,99909.740,99902.720,99902.550,99902.430,0.000,0.000,0.000,0.000,0.000,0.000
99792.630,99792.270,99792.360,99792.270,99790.700,99787.300,99787.380,99787.350,0.000,0.000,0.000,0.000,0.000,0.000
99990.990,99990.190,99990.390,99990.030,99990.550,99990.310,99990.050,99990.340,0.000,0.000,0.000,0.000,0.000,0.000
100188.000,100189.300,100188.800,100188.900,100190.500,100194.600,100194.500,100194.200,0.000,0.000,0.000,0.000,0.000,0.000
100066.300,100069.200,100068.900,100068.900,100071.100,100078.600,100078.300,100079.100,0.000,0.000,0.000,0.000,0.000,0.000
99840.500,99844.020,99844.000,99843.480,99847.220,99857.710,99857.590,99857.080,0.000,0.000,0.000,0.000,0.000,0.000
99878.860,99883.200,99883.290,99883.430,99887.570,99899.760,99899.960,99900.520,0.000,0.000,0.000,0.000,0.000,0.000
100094.600,100099.500,100100.000,100100.400,100104.800,100118.900,100119.400,100118.400,0.000,0.000,0.000,0.000,0.000,0.000
100132.000,100137.300,100137.600,100137.800,100142.400,100157.500,100157.700,100157.400,0.000,0.000,0.000,0.000,0.000,0.000
99968.230,99973.510,99973.400,99973.830,99978.520,99993.510,99993.480,99993.560,0.000,0.000,0.000,0.000,0.000,0.000
99892.150,99896.690,99897.490,99896.760,99901.520,99914.840,99915.620,99915.710,0.000,0.000,0.000,0.000,0.000,0.000
99987.340,99991.330,99991.190,99990.910,99995.540,100006.400,100006.500,100006.500,0.000,0.000,0.000,0.000,0.000,0.000
100055.500,100058.300,100057.800,100057.700,100060.600,100070.100,100070.000,100070.100,0.000,0.000,0.000,0.000,0.000,0.000
100012.400,100013.600,100014.200,100013.800,100016.200,100021.500,100021.300,100021.100,0.000,0.000,0.000,0.000,0.000,0.000
99981.880,99982.920,99983.140,99982.840,99983.410,99985.530,99985.380,99985.650,0.000,0.000,0.000,0.000,0.000,0.000
99998.950,99998.540,99998.360,99997.880,99997.550,99996.100,99996.080,99995.320,0.000,0.000,0.000,0.000,0.000,0.000
99968.540,99966.590,99967.410,99967.300,99965.240,99959.770,99959.930,99959.340,0.000,0.000,0.000,0.000,0.000,0.000
99925.800,99922.580,99922.860,99922.770,99919.960,99911.380,99910.830,99911.370,0.000,0.000,0.000,0.000,0.000,0.000
