#name: raw data
#device: UN-0000.00.00
#eegchannels: 8
#triggerchannels: 6
#samplingrate: 250
Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,trigger,id,target,nontarget,trial,islast
99878.990,99882.990,99883.290,99883.150,99887.630,99899.660,99899.920,99900.340,0.000,0.000,0.000,0.000,0.000,0.000
100095.300,100099.700,100099.600,100099.400,100105.100,100119.000,100118.800,100118.500,0.000,0.000,0.000,0.000,0.000,0.000
100132.700,100137.400,100137.400,100137.600,100142.200,100157.300,100157.000,100157.100,0.000,0.000,0.000,0.000,0.000,0.000
99968.790,99973.910,99973.770,99973.640,99978.930,99993.540,99993.300,99993.440,0.000,0.000,0.000,0.000,0.000,0.000
99893.040,99897.160,99897.230,99896.730,99902.130,99915.420,99915.540,99914.860,0.000,0.000,0.000,0.000,0.000,0.000
99987.520,99991.080,99991.490,99991.090,99995.020,100007.100,100006.400,100007.200,0.000,0.000,0.000,0.000,0.000,0.000
100055.400,100057.600,100057.600,100058.500,100060.800,100069.700,100070.000,100069.400,0.000,0.000,0.000,0.000,0.000,0.000
100011.900,100014.000,100014.400,100014.400,100015.800,100021.700,100021.700,100021.800,0.000,0.000,0.000,0.000,0.000,0.000
99982.280,99982.710,99982.340,99982.590,99983.790,99984.960,99984.800,99984.810,0.000,0.000,0.000,0.000,0.000,0.000
99999.120,99998.130,99997.980,99997.910,99998.000,99996.240,99996.220,99996.130,0.000,0.000,0.000,0.000,0.000,0.000
99969.010,99967.270,99967.250,99967.380,99965.420,99959.810,99959.520,99959.690,0.000,0.000,0.000,0.000,0.000,0.000
99926.270,99922.930,99923.380,99923.010,99920.380,99911.630,99911.450,99911.400,0.000,0.000,0.000,0.000,0.000,0.000
99993.380,99989.850,99989.620,99989.900,99985.970,99974.450,99974.630,99974.240,0.000,0.000,0.000,0.000,0.000,0.000
100088.900,100084.300,100083.600,100084.400,100079.000,100065.800,100065.500,100065.500,0.000,0.000,0.000,0.000,0.000,0.000
100012.300,100007.900,100007.100,100007.500,100003.000,99988.150,99987.360,99988.280,0.000,0.000,0.000,0.000,0.000,0.000
99848.150,99843.630,99843.570,99843.550,99838.400,99823.630,99823.340,99823.870,0.000,0.000,0.000,0.000,0.000,0.000
99885.910,99881.070,99881.340,99880.720,99876.320,99861.760,99861.730,99862.590,0.000,0.000,0.000,0.000,0.000,0.000
100102.500,100097.600,100097.300,100098.200,100093.700,100080.900,100080.900,100080.900,0.000,0.000,0.000,0.000,0.000,0.000
100140.400,100137.500,100136.900,100137.700,100134.200,100123.400,100123.900,100123.600,0.000,0.000,0.000,0.000,0.000,0.000
99914.580,99912.010,99912.200,99911.660,99909.340,99902.320,99902.090,99902.300,0.000,0.000,0.000,0.000,0.000,0.000
99793.340,99791.810,99791.800,99792.050,99790.900,99786.560,99787.130,99786.690,0.000,0.000,0.000,0.000,0.000,0.000
99990.830,99990.120,99990.570,99990.620,99990.810,99990.120,99990.380,99990.550,0.000,0.000,0.000,0.000,0.000,0.000
100187.400,100188.700,100188.800,100189.100,100190.200,100193.800,100194.500,100193.800,0.000,0.000,0.000,0.000,0.000,0.000
100066.700,100068.700,100068.900,100069.400,100071.400,100079.100,100078.900,100078.600,0.000,0.000,0.000,0.000,0.000,0.000
99839.880,99843.800,99843.440,99843.390,99846.730,99857.750,99857.610,99857.050,0.000,0.000,0.000,0.000,0.000,0.000
99878.520,99883.550,99882.820,99883.450,99887.650,99899.800,99900.360,99900.160,0.000,0.000,0.000,0.000,0.000,0.000
100094.800,100099.600,100099.500,100099.600,100104.500,100119.200,100118.500,100118.900,0.000,0.000,0.000,0.000,0.000,0.000
100132.500,100137.100,100137.000,100137.600,100142.700,100157.700,100157.700,100157.700,0.000,0.000,0.000,0.000,0.000,0.000
99968.540,99973.160,99973.620,99973.300,99978.880,99992.930,99993.190,99992.900,0.000,0.000,0.000,0.000,0.000,0.000
99892.450,99896.700,99897.070,99897.090,99901.240,99914.800,99915.200,99915.090,0.000,0.000,0.000,0.000,0.000,0.000
99987.370,99991.680,99991.610,99991.110,99995.500,100006.700,100006.400,100006.600,0.000,0.000,0.000,0.000,0.000,0.000
100055.100,100058.300,100058.100,100058.400,100061.200,100070.300,100069.600,100069.600,0.000,0.000,0.000,0.000,0.000,0.000
100012.700,100013.800,100013.900,100014.200,100016.100,100021.500,100021.600,100021.900,0.000,0.000,0.000,0.000,0.000,0.000
99982.250,99983.160,99983.120,99982.450,99983.140,99985.380,99985.130,99985.230,0.000,0.000,0.000,0.000,0.000,0.000
99999.160,99998.520,99998.130,99998.800,99997.280,99995.950,99995.420,99996.280,0.000,0.000,0.000,0.000,0.000,0.000
99968.300,99966.730,99967.280,99966.710,99965.320,99959.740,99959.580,99959.430,0.000,0.000,0.000,0.000,0.000,0.000
99926.120,99922.650,99922.910,99923.270,99920.210,99911.530,99911.380,99911.470,0.000,0.000,0.000,0.000,0.000,0.000
99993.120,99989.920,99989.660,99989.920,99985.770,99974.560,99974.660,99974.440,0.000,0.000,0.000,0.000,0.000,0.000
100088.200,100084.400,100083.500,100084.400,100079.500,100065.600,100065.400,100065.600,0.000,0.000,0.000,0.000,0.000,0.000
100012.000,100007.300,100007.500,100007.300,100002.700,99987.680,99987.520,99988.310,0.000,0.000,0.000,0.000,0.000,0.000
99848.540,99843.650,99843.590,99843.180,99838.290,99823.700,99823.940,99824.010,0.000,0.000,0.000,0.000,0.000,0.000
99886.380,99881.130,99881.480,99880.940,99875.980,99861.940,99862.090,99861.780,0.000,0.000,0.000,0.000,0.000,0.000
100101.900,100097.400,100097.300,100098.100,100093.700,100081.000,100081.100,100080.900,0.000,0.000,0.000,0.000,0.000,0.000
100140.300,100136.900,100137.500,100137.100,100133.600,100123.500,100123.200,100123.800,0.000,0.000,0.000,0.000,0.000,0.000
99914.480,99912.020,99911.830,99912.440,99909.440,99902.720,99902.380,99902.520,0.000,0.000,0.000,0.000,0.000,0.000
99792.810,99791.600,99792.340,99791.520,99790.580,99787.160,99786.580,99787.160,0.000,0.000,0.000,0.000,0.000,0.000
99990.870,99990.400,99990.980,99990.520,99990.320,99990.450,99990.400,99990.900,0.000,0.000,0.000,0.000,0.000,0.000
100188.200,100188.600,100189.500,100189.600,100190.700,100194.000,100194.200,100194.200,0.000,0.000,0.000,0.000,0.000,0.000
100066.500,100068.600,100069.200,100069.100,100071.900,100078.700,100079.000,100078.600,0.000,0.000,0.000,0.000,0.000,0.000
99840.410,99843.600,99843.800,99843.610,99847.240,99857.510,99856.970,99857.330,0.000,0.000,0.000,0.000,0.000,0.000
99878.480,99883.690,99883.220,99883.600,99887.340,99900.220,99900.050,99899.750,0.000,0.000,0.000,0.000,0.000,0.000
100094.800,100099.800,100099.500,100099.800,100105.100,100119.000,100119.300,100119.200,0.000,0.000,0.000,0.000,0.000,0.000
100132.600,100137.300,100137.700,100137.300,100142.000,100157.500,100157.700,100157.200,0.000,0.000,0.000,0.000,0.000,0.000
99968.730,99973.550,99973.980,99974.020,99978.850,99992.730,99993.010,99992.950,0.000,0.000,0.000,0.000,0.000,0.000
99893.080,99897.150,99897.580,99897.410,99902.000,99915.350,99914.880,99915.410,0.000,0.000,0.000,0.000,0.000,0.000
99987.610,99991.410,99991.270,99991.380,99995.100,100006.700,100006.800,100007.300,0.000,0.000,0.000,0.000,0.000,0.000
100055.100,100058.300,100058.300,100057.800,100061.300,100070.000,100069.600,100069.700,0.000,0.000,0.000,0.000,0.000,0.000
100011.900,100013.800,100013.900,100014.500,100016.100,100021.400,100021.200,100021.000,0.000,0.000,0.000,0.000,0.000,0.000
99981.710,99983.080,99982.600,99982.650,99983.460,99984.840,99985.660,99984.770,0.000,0.000,0.000,0.000,0.000,0.000
99998.640,99997.910,99998.630,99998.350,99997.420,99995.590,99996.280,99995.490,0.000,0.000,0.000,0.000,0.000,0.000
99968.300,99967.390,99966.980,99966.610,99964.980,99959.220,99959.590,99959.440,0.000,0.000,0.000,0.000,0.000,0.000
99925.580,99923.000,99923.000,99923.090,99919.800,99910.910,99910.660,99910.740,0.000,0.000,0.000,0.000,0.000,0.000
99993.230,99989.400,99989.480,99989.600,99985.270,99973.730,99974.060,99974.000,0.000,0.000,0.000,0.000,0.000,0.000
100088.700,100084.000,100084.300,100084.000,100079.600,100066.000,100065.400,100066.200,0.000,0.000,0.000,0.000,0.000,0.000
100012.100,100007.100,100007.800,100007.700,100003.000,99987.410,99988.040,99988.300,0.000,0.000,0.000,0.000,0.000,0.000
99848.450,99843.130,99843.320,99843.140,99838.650,99823.420,99823.880,99824.120,0.000,0.000,0.000,0.000,0.000,0.000
99885.480,99881.360,99880.920,99881.600,99876.800,99862.120,99861.800,99861.620,0.000,0.000,0.000,0.000,0.000,0.000
100102.100,100097.600,100097.700,100098.100,100093.300,100081.300,100081.000,100080.900,0.000,0.000,0.000,0.000,0.000,0.000
100140.600,100137.500,100137.200,100137.000,100133.700,100123.300,100123.200,100123.200,0.000,0.000,0.000,0.000,0.000,0.000
99914.440,99911.860,99911.590,99912.450,99909.880,99902.150,99902.600,99902.320,0.000,0.000,0.000,0.000,0.000,0.000
99793.480,99792.350,99791.910,99791.410,99790.570,99786.520,99787.340,99787.060,0.000,0.000,0.000,0.000,0.000,0.000
99990.890,99990.870,99990.100,99990.660,99990.660,99990.910,99990.770,99990.470,0.000,0.000,0.000,0.000,0.000,0.000
100187.800,100189.400,100189.200,100189.500,100190.700,100194.100,100194.200,100194.400,0.000,0.000,0.000,0.000,0.000,0.000
100066.700,100068.600,100068.900,100069.100,100071.300,100078.400,100078.400,100078.500,0.000,0.000,0.000,0.000,0.000,0.000
99840.330,99844.190,99844.190,99843.480,99847.020,99857.500,99856.990,99857.300,0.000,0.000,0.000,0.000,0.000,0.000
99879.230,99883.520,99883.050,99883.200,99887.110,99900.090,99900.090,99900.230,0.000,0.000,0.000,0.000,0.000,0.000
100095.300,100100.000,100099.900,100099.500,100104.900,100119.400,100119.100,100118.800,0.000,0.000,0.000,0.000,0.000,0.000
100132.300,100137.600,100137.400,100137.200,100142.600,100157.300,100157.100,100157.500,0.000,0.000,0.000,0.000,0.000,0.000
99968.800,99973.840,99973.200,99973.770,99978.930,99993.230,99992.800,99993.550,0.000,0.000,0.000,0.000,0.000,0.000
99892.770,99896.820,99896.670,99897.560,99901.270,99914.780,99915.310,99914.760,0.000,0.000,0.000,0.000,0.000,0.000
99987.620,99991.630,99991.790,99991.590,99995.370,100006.400,100006.800,100006.800,0.000,0.000,0.000,0.000,0.000,0.000
100054.900,100058.100,100058.400,100058.200,100060.600,100070.000,100070.000,100069.700,0.000,0.000,0.000,0.000,0.000,0.000
100012.300,100014.200,100014.400,100014.000,100015.800,100021.700,100021.600,100021.000,0.000,0.000,0.000,0.000,0.000,0.000
99982.110,99982.910,99982.630,99982.780,99983.730,99985.480,99984.990,99985.050,0.000,0.000,0.000,0.000,0.000,0.000
99998.580,99998.240,99998.550,99998.790,99997.690,99995.880,99995.340,99995.880,0.000,0.000,0.000,0.000,0.000,0.000
99968.560,99967.060,99966.960,99966.880,99965.330,99959.610,99959.870,99960.050,0.000,0.000,0.000,0.000,0.000,0.000
99925.930,99923.130,99922.820,99922.860,99919.700,99910.860,99911.350,99911.450,0.000,0.000,0.000,0.000,0.000,0.000
99993.040,99989.940,99989.290,99990.040,99985.940,99974.640,99974.330,99974.130,0.000,0.000,0.000,0.000,0.000,0.000
100088.100,100083.900,100083.800,100084.000,100079.800,100065.900,100066.100,100066.200,0.000,0.000,0.000,0.000,0.000,0.000
100012.500,100007.200,100007.100,100007.700,100002.300,99987.540,99987.660,99988.310,0.000,0.000,0.000,0.000,0.000,0.000
99849.000,99843.550,99844.100,99843.300,99838.480,99823.980,99823.260,99824.090,0.000,0.000,0.000,0.000,0.000,0.000
99886.130,99881.580,99881.550,99881.330,99876.290,99861.740,99862.520,99861.980,0.000,0.000,0.000,0.000,0.000,0.000
100101.500,100097.400,100097.500,100097.600,100093.200,100080.600,100080.500,100081.400,0.000,0.000,0.000,0.000,0.000,0.000
100141.100,100137.200,100137.600,100137.700,100133.400,100124.000,100123.600,100123.900,0.000,0.000,0.000,0.000,0.000,0.000
99914.350,99911.660,99911.480,99911.700,99910.000,99902.270,99901.890,99902.240,0.000,0.000,0.000,0.000,0.000,0.000
99792.970,99791.850,99792.230,99792.340,99790.820,99786.510,99786.910,99786.870,0.000,0.000,0.000,0.000,0.000,0.000
99990.340,99990.720,99990.690,99990.130,99990.990,99990.060,99990.870,99990.700,0.000,0.000,0.000,0.000,0.000,0.000
100187.800,100188.700,100188.900,100189.500,100190.900,100193.700,100194.400,100194.400,0.000,0.000,0.000,0.000,0.000,0.000
100066.500,100068.600,100068.800,100068.800,100071.100,100078.900,100078.600,100078.700,0.000,0.000,0.000,0.000,0.000,0.000
99839.890,99844.060,99844.170,99843.890,99847.020,99857.020,99857.220,99857.730,0.000,0.000,0.000,0.000,0.000,0.000
99879.440,99883.050,99883.340,99883.100,99887.230,99900.020,99900.440,99900.000,0.000,0.000,0.000,0.000,0.000,0.000
100094.900,100099.700,100100.200,100100.300,100104.300,100118.600,100118.800,100118.600,0.000,0.000,0.000,0.000,0.000,0.000
100132.600,100137.000,100137.500,100137.500,100142.800,100157.100,100157.200,100157.500,0.000,0.000,0.000,0.000,0.000,0.000
99968.410,99973.150,99973.110,99973.230,99978.090,99992.910,99993.050,99992.990,0.000,0.000,0.000,0.000,0.000,0.000
99892.840,99897.120,99897.530,99897.230,99901.620,99915.120,99915.150,99915.660,0.000,0.000,0.000,0.000,0.000,0.000
99987.230,99991.670,99991.790,99991.660,99995.550,100006.800,100006.700,100007.200,0.000,0.000,0.000,0.000,0.000,0.000
100055.000,100058.300,100058.500,100057.800,100061.000,100070.000,100070.200,100070.000,0.000,0.000,0.000,0.000,0.000,0.000
100012.700,100014.600,100013.700,100013.800,100015.800,100021.600,100021.200,100021.000,0.000,0.000,0.000,0.000,0.000,0.000
99982.530,99982.740,99982.380,99982.870,99983.100,99985.530,99985.480,99984.980,0.000,0.000,0.000,0.000,0.000,0.000
99999.110,99998.450,99998.240,99997.910,99997.550,99995.880,99996.130,99996.090,0.000,0.000,0.000,0.000,0.000,0.000
99968.970,99966.630,99967.260,99966.910,99964.870,99959.220,99959.920,99959.190,0.000,0.000,0.000,0.000,0.000,0.000
99925.970,99922.640,99923.020,99922.890,99919.750,99910.890,99911.230,99911.170,0.000,0.000,0.000,0.000,0.000,0.000
99993.480,99989.940,99989.950,99989.400,99985.580,99974.450,99974.300,99974.240,0.000,0.000,0.000,0.000,0.000,0.000
100088.800,100084.100,100083.900,100084.200,100079.000,100066.000,100065.600,100065.700,0.000,0.000,0.000,0.000,0.000,0.000
100012.000,100007.300,100007.500,100007.100,100002.900,99988.110,99988.120,99988.120,0.000,0.000,0.000,0.000,0.000,0.000
99848.780,99843.160,99843.150,99843.150,99838.330,99823.430,99824.140,99823.600,0.000,0.000,0.000,0.000,0.000,0.000
99885.460,99881.550,99881.230,99881.200,99876.640,99862.170,99862.090,99862.570,0.000,0.000,0.000,0.000,0.000,0.000
100102.100,100097.600,100097.900,100097.900,100093.700,100080.500,100081.400,100081.300,0.000,0.000,0.000,0.000,0.000,0.000
100141.100,100137.000,100137.100,100137.700,100134.100,100123.500,100123.700,100123.800,0.000,0.000,0.000,0.000,0.000,0.000
99913.900,99911.500,99912.060,99911.730,99909.760,99902.380,99902.160,99902.450,0.000,0.000,0.000,0.000,0.000,0.000
99793.300,99791.440,99792.090,99791.610,99790.280,99787.110,99787.020,99786.980,0.000,0.000,0.000,0.000,0.000,0.000
99990.830,99990.530,99990.530,99990.540,99990.200,99990.200,99990.160,99990.630,0.000,0.000,0.000,0.000,0.000,0.000
100187.500,100188.800,100188.700,100189.600,100190.800,100193.600,100194.300,100194.300,0.000,0.000,0.000,0.000,0.000,0.000
100066.400,100069.400,100069.100,100069.300,100071.900,100078.400,100078.400,100078.200,0.000,0.000,0.000,0.000,0.000,0.000
99840.800,99844.230,99844.170,99843.820,99847.010,99857.650,99857.660,99857.180,0.000,0.000,0.000,0.000,0.000,0.000
99879.040,99883.450,99882.830,99882.910,99887.810,99899.730,99900.120,99900.410,0.000,0.000,0.000,0.000,0.000,0.000
100095.500,100100.300,100099.500,100099.900,100104.600,100118.700,100119.100,100119.100,0.000,0.000,0.000,0.000,0.000,0.000
100132.300,100137.000,100136.900,100137.200,100142.100,100157.800,100157.500,100157.500,0.000,0.000,0.000,0.000,0.000,0.000
99968.390,99973.500,99973.600,99973.250,99978.220,99993.270,99992.980,99993.080,0.000,0.000,0.000,0.000,0.000,0.000
99892.570,99897.480,99897.040,99896.800,99902.030,99915.200,99915.460,99914.800,0.000,0.000,0.000,0.000,0.000,0.000
99987.340,99991.590,99991.730,99991.880,99994.800,100007.000,100006.900,100006.900,0.000,0.000,0.000,0.000,0.000,0.000
100055.000,100057.800,100057.800,100057.800,100061.200,100069.800,100069.400,100070.000,0.000,0.000,0.000,0.000,0.000,0.000
100011.900,100014.100,100014.500,100014.000,100016.000,100021.300,100021.500,100021.200,0.000,0.000,0.000,0.000,0.000,0.000
99982.250,99982.970,99982.260,99982.820,99983.740,99985.200,99985.480,99985.610,0.000,0.000,0.000,0.000,0.000,0.000
99998.760,99998.730,99998.790,99998.280,99997.230,99995.920,99995.830,99995.840,0.000,0.000,0.000,0.000,0.000,0.000
99969.140,99967.370,99967.340,99966.450,99965.000,99959.120,99959.780,99959.140,0.000,0.000,0.000,0.000,0.000,0.000
99926.160,99923.160,99922.460,99922.760,99920.010,99910.960,99911.160,99911.640,0.000,0.000,0.000,0.000,0.000,0.000
99993.120,99989.690,99989.440,99989.410,99985.940,99974.680,99974.420,99974.520,0.000,0.000,0.000,0.000,0.000,0.000
100088.400,100083.700,100084.300,100084.100,100079.300,100065.800,100065.900,100065.800,0.000,0.000,0.000,0.000,0.000,0.000
100012.900,100007.400,100007.500,100007.600,100002.500,99987.840,99988.180,99987.950,0.000,0.000,0.000,0.000,0.000,0.000
99848.150,99844.090,99843.910,99843.270,99838.550,99823.570,99823.510,99823.170,0.000,0.000,0.000,0.000,0.000,0.000
99885.810,99881.630,99880.960,99881.110,99876.190,99861.850,99862.480,99862.520,0.000,0.000,0.000,0.000,0.000,0.000
100101.800,100097.400,100097.900,100097.400,100093.200,100081.400,100081.100,100080.700,0.000,0.000,0.000,0.000,0.000,0.000
100140.300,100137.300,100137.100,100136.900,100134.100,100123.900,100123.600,100123.700,0.000,0.000,0.000,0.000,0.000,0.000
99914.590,99912.160,99911.720,99912.160,99909.220,99902.390,99902.200,99901.880,0.000,0.000,0.000,0.000,0.000,0.000
99793.530,99792.260,99791.670,99791.770,99790.340,99786.520,99786.570,99787.130,0.000,0.000,0.000,0.000,0.000,0.000
99990.520,99990.650,99990.400,99990.290,99990.960,99990.720,99990.480,99990.070,0.000,0.000,0.000,0.000,0.000,0.000
100187.700,100189.200,100188.600,100189.500,100189.900,100193.800,100193.900,100194.200,0.000,0.000,0.000,0.000,0.000,0.000
100066.500,100069.200,100069.300,100069.100,100071.900,100078.400,100078.900,100078.800,0.000,0.000,0.000,0.000,0.000,0.000
99840.570,99843.770,99843.470,99843.500,99847.340,99857.210,99856.980,99856.980,0.000,0.000,0.000,0.000,0.000,0.000
99878.840,99883.300,99883.330,99882.800,99887.390,99899.880,99900.240,99900.580,0.000,0.000,0.000,0.000,0.000,0.000
100094.800,100099.600,100099.800,100100.000,100104.700,100118.900,100118.400,100119.100,0.000,0.000,0.000,0.000,0.000,0.000
100132.500,100137.600,100136.900,100137.400,100142.200,100157.400,100157.600,100157.200,0.000,0.000,0.000,0.000,0.000,0.000
99969.030,99973.760,99973.590,99973.490,99978.450,99992.920,99993.080,99992.720,0.000,0.000,0.000,0.000,0.000,0.000
99892.610,99897.600,99897.130,99897.050,99901.710,99914.870,99914.790,99914.820,0.000,0.000,0.000,0.000,0.000,0.000
99987.070,99991.650,99991.280,99991.680,99995.520,100006.400,100006.400,100006.500,0.000,0.000,0.000,0.000,0.000,0.000
100055.200,100058.100,100058.200,100058.500,100060.800,100069.900,100070.000,100070.100,0.000,0.000,0.000,0.000,0.000,0.000
100012.600,100013.900,100013.800,100014.300,100016.200,100021.100,100021.400,100021.900,0.000,0.000,0.000,0.000,0.000,0.000
99982.360,99982.550,99982.310,99982.770,99983.830,99985.280,99984.860,99985.200,0.000,0.000,0.000,0.000,0.000,0.000
99999.100,99998.700,99998.280,99998.400,99997.340,99996.250,99995.840,99996.080,0.000,0.000,0.000,0.000,0.000,0.000
99968.880,99966.740,99967.390,99966.450,99965.230,99959.560,99959.850,99959.070,0.000,0.000,0.000,0.000,0.000,0.000
99925.670,99923.110,99922.980,99922.680,99920.410,99910.980,99911.000,99911.480,0.000,0.000,0.000,0.000,0.000,0.000
99993.230,99989.540,99989.130,99989.560,99985.270,99974.250,99973.940,99974.630,0.000,0.000,0.000,0.000,0.000,0.000
100088.200,100083.500,100083.600,100083.700,100078.900,100065.300,100065.900,100066.200,0.000,0.000,0.000,0.000,0.000,0.000
100012.600,100007.400,100007.100,100007.400,100002.300,99987.800,99987.640,99987.610,0.000,0.000,0.000,0.000,0.000,0.000
99848.660,99843.210,99843.360,99843.410,99839.110,99824.030,99823.690,99823.510,0.000,0.000,0.000,0.000,0.000,0.000
99885.930,99881.270,99880.960,99881.380,99876.820,99861.710,99862.380,99861.680,0.000,0.000,0.000,0.000,0.000,0.000
100101.600,100097.300,100098.000,100097.900,100093.400,100080.900,100081.400,100080.700,0.000,0.000,0.000,0.000,0.000,0.000
100140.200,100137.400,100137.300,100137.300,100133.500,100124.000,100123.600,100123.900,0.000,0.000,0.000,0.000,0.000,0.000
99913.980,99912.190,99912.340,99912.380,99909.350,99902.770,99902.770,99902.290,0.000,0.000,0.000,0.000,0.000,0.000
